year	text	genre	author	location	winning
2008	Mortally wounded by a hassock, the KGB agent known as the Spider gasped to know why poisoned milk products preceded such an inferior weapon; Miss Muffet whispered, “It is my whey.”	Spy Fiction	David Potter	Nagoya, Japan	Runner Up
2008	Vowing revenge on his English teacher for making him memorize Wordsworth, Warren poured sugar substitute into her tank, resulting in Splenda in the gas.	Vile Puns	Becky Mushko	Penhook, VA	Winner
2008	After the Jones family reunion devoured six dozen hams, Farmer Jones took seventy‑six ham bones to slop Napoleon and the other champion hogs, but the seventy‑six ham bones fed the pig’s tirade.	Vile Puns	Michael L. VanBlaricum	Santa Barbara, CA	Runner Up
2008	Jan Svenson dyed his hair to win the Scandinavian King of the Beach contest, proving that in the kingdom of the blonde the one dyed man is king.	Vile Puns	Matthew Chambers	Parsons, WV	Dishonorable Mention
2008	Detective Head cracked the Bathroom Burglar case when he found every robbery occurred in a washroom, establishing a clear commodus operandi.	Vile Puns	Jay Dardenne	Baton Rouge, LA	Dishonorable Mention
2008	Nell Gwynn ferried French aristocrats under her skirts, distracting inspectors with angry red pimples, earning the sobriquet Scarlet Pimple Nell.	Vile Puns	Alec Kitroeff	Psychico, Greece	Dishonorable Mention
2008	When Miles Black, Yorkshire phrenologist, planned to yodel to goats in Bali, James White balanced planks on a beer keg as art, proving readers will endure any rubbish for a pun.	N/A	Stefan Croker	Greater Manchester, UK	Special Award
2008	Nobody knew who the steely‑eyed stranger was in Dodge City, but any man foolish enough to tickle him would earn a pine box.	Western	David McKenzie	Federal Way, WA	Winner
2008	Bryson the Plainsman seldom spoke a discouraging word, but he did when he filed for divorce after discovering his dear and an interloper played.	Western	Maree Lubran	Saratoga, CA	Runner Up
2007	Gerald began—but was interrupted by a piercing whistle which cost him ten percent of his hearing permanently, as it did everyone else in a ten-mile radius of the eruption … to pee.	N/A	Jim Gleeson	Madison, WI	Winner
2007	The Barents sea heaved and churned like a tortured animal in pain, the howling wind tearing packets of icy green water from the shuddering crests of the waves, atomizing it into mist that was again laid flat by the growing fury of the storm as Kevin Tucker switched off the bedside light in his Tuba City, Arizona, single-wide trailer and by the time the phone woke him at 7:38, had pretty much blown itself out with no damage.	N/A	Scott Palmer	Klamath Falls, OR	Runner Up
2007	LaVerne was undeniably underdressed for this frigid weather; her black, rain-soaked tank top offered no protection and seemed to cling to her torso out of sheer rage, while her tie-dyed boa scarf hung lifeless around her neck like a giant, exhausted, pipe cleaner recently discarded after near-criminal overuse by an obviously sadistic (and rather flamboyant) plumber	N/A	Andrew Cavallari	Northfield, IL	Special Award
2007	As the hippo's jaws clamped on Henry's body he noted the four huge teeth badly in need of a clean … and he reflected that his name would be immortalized by his unusual death, since hippo killings are not a daily occurrence, at least not in the high street of Chipping Sodbury.	Adventure	Tim Lafferty	Horsell, Woking, UK	Winner
2007	“This is no time for safety,” Lance Steele thought to himself as he raced in hot pursuit of the evildoer … wishing he had remembered to turn the oven off, and that he were not on foot and wearing his new Florsheims.	Adventure	P. C. Burchard	San Diego, CA	Runner Up
2007	Miss Cardinal mused over the singularly decadent manner in which Master Hammond consumed the steak-and-kidney pie … despite the fact steak-and-kidney pie is rarely served there.	Adventure	Brad R. Frazer	Boise, ID	Dishonorable Mention
2007	Agent 53986262.9 was strapped precariously to a giant Chinese firework, the fuse slowly shortening like a noodle getting slurped … all he could think of was the song about the Muffin Man and how the word “polyurethane” sounded like it was made of multiple urethras.	Adventure	Allison Kelly	Great Falls, VA	Dishonorable Mention
2007	Danny, the little grizzly cub, frolicked in the tall grass on this sunny spring morning, his mother keeping a watchful eye as she chewed on a piece of a hiker they had encountered the day before.	Children's Literature	Dave McKenzie	Federal Way, WA	Winner
2007	Mary had a little lamb; its fleece was Polartec 200 … rendering it inedible, unlike that other Mary's organic lamb which misbehaved at school and wound up in a lovely Moroccan stew.	Children's Literature	Julie Jensen	Lodi, CA	Runner Up
2007	Out of a hole in the ground popped a bunny rabbit which had a long thick orange carrot between its teeth and a big splotch of mud on its back that had dried into a dirt clump the size of a tumor.	Children's Literature	Veronica Perez	Palm Springs, FL	Dishonorable Mention
2007	I'd been tailing this guy for over an hour while he tried every trick in the book to lose me … and I was going to be there when he made the drop because his disguise as a postman didn't fool me for a minute.	Detective	Bob Millar	Hässelby, Sweden	Winner
2007	She'd been strangled with a rosary—not a run-of-the-mill rosary … but a fancy heirloom rosary with pearls, rubies and a solid-gold cross, a rosary with attitude.	Detective	Mark Schweizer	Hopkinsville, KY	Runner Up
2007	What shocked Juliette as she entered the room was not that there was an escaped convict under her coverlet snuggling with her best teddy bear, but that there was a knife through his back … “Who,” she wondered, “would stab a teddy bear?”	Detective	Katie Alender	Studio City, CA	Dishonorable Mention
2007	Lady Guinevere heard it distinctly, a sharp slap, as if a gauntlet had been thrown … since protocol determined that Arthur should ride in front, then she, then Lancelot.	Fantasy	Celine Shinbutsu	Hino City, Tokyo, Japan	Winner
2007	Hiram had been a three-toed dragon, well on his way to promotion to Imperial five-toed dragon, when he accidentally choked on the pink chiffon scarf of Princess Chloe's hat … earning a demotion to Troll 3.	Fantasy	Michael L. VanBlaricum	Santa Barbara, CA	Runner Up
2007	At Elvenheim there was great joy, in that the legendary Ring of the Nordlings had been retrieved … even if his buck teeth made him look like a great rabbit.	Fantasy	Wayne McCoy	Gainesville, FL	Dishonorable Mention
2007	Samson looked in the mirror and, when he saw what a fantastic haircut Delilah had given him, he went weak at the knees.	Historical Fiction	Neil Prowd	Charnwood, ACT, Australia	Winner
2007	Professor Radzinsky wove his fingers together in a tweed-like fabric … and began his lecture on simile and metaphor, which are, like, similar to one another.	Purple Prose	Wayne McCoy	Gainesville, FL	Winner
2007	The highway coiled up and around the mountain like a snake ready to strike because it was being harassed by one of those annoying guys on Animal Planet.	Purple Prose	Brent Sheppard	Morganton, NC	Runner Up
2007	Marilyn's main feature was her mountainous breasts … not awesome like Everest, but like one of the Highland peaks near Balquhidder.	Purple Prose	John O’Byrne	Dublin, Ireland	Dishonorable Mention
2007	There was a numbing chill in the air—harsher than a localized anesthetic … yet effective at creating that tingly sensation which often precludes feeling in one's extremities.	Purple Prose	Randy Wilson	New Albany, IN	Dishonorable Mention
2007	The tension was so thick you could cut it with a knife, not even a sharp knife … because your husband ran off with another man, that kind of knife.	Purple Prose	Lisa Lindquist	Jackson, MI	Dishonorable Mention
2007	The inebriated sailor cast himself into the safe harbor of the diner … ordering in a voice both blustery and belligerent the vegetable soup.	Purple Prose	Jack Mac'Kie	Naples, FL	Dishonorable Mention
2007	The car headlights were pale—like a struck match viewed through a piece of smoked glass … because the alternator was faulty.	Purple Prose	Richard Preddy	London, England	Dishonorable Mention
2007	His feelings for Lydia became a jumbled mess, like when the pen slips out of the hole on a Spirograph wheel … tearing a hole in the 110-pound vellum of his heart.	Purple Prose	Russell Wren	Amsterdam, The Netherlands	Dishonorable Mention
